state,district,market,commodity,variety,arrival_date,production,price
Madhya Pradesh,Jhabua,Petlawad,Cotton,Cotton (Unginned),30/01/2021,7500,7270
Madhya Pradesh,Jhabua,Petlawad,Cotton,Cotton (Unginned),31/01/2021,7225,7210
Madhya Pradesh,Jhabua,Petlawad,Cotton,Cotton (Unginned),4/2/2021,7300,7010
Madhya Pradesh,Jhabua,Petlawad,Cotton,Cotton (Unginned),5/2/2021,7500,7162
Madhya Pradesh,Jhabua,Petlawad,Cotton,Cotton (Unginned),6/2/2021,7700,7080
Madhya Pradesh,Jhabua,Petlawad,Cotton,Cotton (Unginned),7/2/2021,7800,7292
Madhya Pradesh,Jhabua,Petlawad,Cotton,Cotton (Unginned),8/2/2021,7635,7318
Madhya Pradesh,Jhabua,Petlawad,Cotton,Cotton (Unginned),9/2/2021,7700,7077
Madhya Pradesh,Jhabua,Petlawad,Cotton,Cotton (Unginned),10/2/2021,7600,7060
Madhya Pradesh,Jhabua,Petlawad,Cotton,Cotton (Unginned),11/2/2021,7710,7043
Madhya Pradesh,Jhabua,Petlawad,Cotton,Cotton (Unginned),12/2/2021,7600,7153
Madhya Pradesh,Jhabua,Petlawad,Cotton,Cotton (Unginned),13/02/2021,7635,6973
Madhya Pradesh,Jhabua,Petlawad,Cotton,Cotton (Unginned),14/02/2021,7500,7242
Madhya Pradesh,Jhabua,Petlawad,Cotton,Cotton (Unginned),16/02/2021,6320,6320
Madhya Pradesh,Jhabua,Petlawad,Cotton,Cotton (Unginned),17/02/2021,7200,7200
Madhya Pradesh,Jhabua,Petlawad,Cotton,Cotton (Unginned),18/02/2021,7600,7486
Madhya Pradesh,Jhabua,Petlawad,Cotton,Cotton (Unginned),19/02/2021,7250,7010
Madhya Pradesh,Jhabua,Petlawad,Cotton,Cotton (Unginned),20/02/2021,7510,6938
Madhya Pradesh,Jhabua,Petlawad,Cotton,Cotton (Unginned),21/02/2021,7540,6942
Madhya Pradesh,Jhabua,Petlawad,Cotton,Cotton (Unginned),22/02/2021,7435,7121
Madhya Pradesh,Jhabua,Petlawad,Cotton,Cotton (Unginned),23/02/2021,7210,6966
Madhya Pradesh,Jhabua,Petlawad,Cotton,Cotton (Unginned),24/02/2021,7250,7165
Madhya Pradesh,Jhabua,Petlawad,Cotton,Cotton (Unginned),25/02/2021,7300,6963
Madhya Pradesh,Jhabua,Petlawad,Cotton,Cotton (Unginned),26/02/2021,7600,7148
Madhya Pradesh,Jhabua,Petlawad,Cotton,Cotton (Unginned),27/02/2021,7540,7151
Madhya Pradesh,Jhabua,Petlawad,Cotton,Cotton (Unginned),28/02/2021,7500,7224
Madhya Pradesh,Khandwa,Khandwa,Cotton,Other,1/2/2021,5907,5601
Madhya Pradesh,Khandwa,Khandwa,Cotton,Other,2/2/2021,6030,5790
Madhya Pradesh,Khandwa,Khandwa,Cotton,Other,3/2/2021,6100,5800
Madhya Pradesh,Khandwa,Khandwa,Cotton,Other,4/2/2021,6079,5820
Madhya Pradesh,Khandwa,Khandwa,Cotton,Other,5/2/2021,6051,5960
Madhya Pradesh,Khandwa,Khandwa,Cotton,Other,6/2/2021,6061,5900
Madhya Pradesh,Khandwa,Khandwa,Cotton,Other,8/2/2021,6130,5900
Madhya Pradesh,Khandwa,Khandwa,Cotton,Other,9/2/2021,6183,5960
Madhya Pradesh,Khandwa,Khandwa,Cotton,Other,10/2/2021,6336,6050
Madhya Pradesh,Khandwa,Khandwa,Cotton,Other,11/2/2021,6282,5900
Madhya Pradesh,Khandwa,Khandwa,Cotton,Other,12/2/2021,6380,6110
Madhya Pradesh,Khandwa,Khandwa,Cotton,Other,15/02/2021,6177,5900
Madhya Pradesh,Khandwa,Khandwa,Cotton,Other,17/02/2021,6263,5900
Madhya Pradesh,Khandwa,Khandwa,Cotton,Other,18/02/2021,6201,5930
Madhya Pradesh,Khandwa,Khandwa,Cotton,Other,19/02/2021,6111,5700
Madhya Pradesh,Khandwa,Khandwa,Cotton,Other,20/02/2021,6188,5800
Madhya Pradesh,Khandwa,Khandwa,Cotton,Other,22/02/2021,6109,5851
Madhya Pradesh,Khandwa,Khandwa,Cotton,Other,23/02/2021,6203,5901
Madhya Pradesh,Khandwa,Khandwa,Cotton,Other,24/02/2021,6292,6001
Madhya Pradesh,Khandwa,Khandwa,Cotton,Other,25/02/2021,6341,6000
Madhya Pradesh,Khandwa,Khandwa,Cotton,Other,26/02/2021,6141,5985
Madhya Pradesh,Khandwa,Khandwa,Cotton,Other,1/3/2021,6190,5885
Madhya Pradesh,Khandwa,Khandwa,Cotton,Other,2/3/2021,6239,5890
Madhya Pradesh,Khandwa,Khandwa,Cotton,Other,3/3/2021,6125,5400
Madhya Pradesh,Khandwa,Khandwa,Cotton,Other,4/3/2021,6121,5790
Madhya Pradesh,Khandwa,Khandwa,Cotton,Other,5/3/2021,6116,5946
Madhya Pradesh,Khandwa,Khandwa,Cotton,Other,6/3/2021,6096,5826
Madhya Pradesh,Khandwa,Khandwa,Cotton,Other,8/3/2021,6186,5800
Madhya Pradesh,Khandwa,Khandwa,Cotton,Other,9/3/2021,6176,5840
Madhya Pradesh,Khandwa,Khandwa,Cotton,Other,10/3/2021,6170,6075
Madhya Pradesh,Khandwa,Khandwa,Cotton,Other,12/3/2021,6247,5870
Madhya Pradesh,Khandwa,Khandwa,Cotton,Other,15/03/2021,6196,5223
Madhya Pradesh,Khandwa,Khandwa,Cotton,Other,17/03/2021,6275,5880
Madhya Pradesh,Khandwa,Khandwa,Cotton,Other,18/03/2021,6366,5708
Madhya Pradesh,Khandwa,Khandwa,Cotton,Other,19/03/2021,6342,6101
Madhya Pradesh,Khandwa,Khandwa,Cotton,Other,20/03/2021,6261,4990
Madhya Pradesh,Khandwa,Khandwa,Cotton,Other,22/03/2021,6302,5937
Madhya Pradesh,Khandwa,Khandwa,Cotton,Other,23/03/2021,6286,5200
Madhya Pradesh,Khandwa,Khandwa,Cotton,Other,24/03/2021,6300,6105
Madhya Pradesh,Khandwa,Khandwa,Cotton,Other,25/03/2021,6300,6105
Madhya Pradesh,Khandwa,Khandwa,Cotton,Other,26/03/2021,5934,5850
Madhya Pradesh,Khandwa,Khandwa,Cotton,Other,27/03/2021,5934,5850
Madhya Pradesh,Khandwa,Khandwa,Cotton,Other,3/4/2021,4910,4800
Madhya Pradesh,Khandwa,Khandwa,Cotton,Other,5/4/2021,5400,4800
Madhya Pradesh,Khandwa,Khandwa,Cotton,Other,6/4/2021,4950,4760
Madhya Pradesh,Khandwa,Khandwa,Cotton,Other,7/4/2021,5000,4850
Madhya Pradesh,Khandwa,Khandwa,Cotton,Other,8/4/2021,5210,4871
Madhya Pradesh,Khandwa,Khandwa,Cotton,Other,9/4/2021,5050,4950
Madhya Pradesh,Khandwa,Khandwa,Cotton,Other,16/04/2021,6100,5200
Madhya Pradesh,Khandwa,Khandwa,Cotton,Other,23/04/2021,4950,4921
Madhya Pradesh,Khandwa,Khandwa,Cotton,Other,4/5/2021,4750,4750
Madhya Pradesh,Khandwa,Khandwa,Cotton,Other,5/5/2021,5300,4750
Madhya Pradesh,Khandwa,Khandwa,Cotton,Other,7/5/2021,4700,4500
Madhya Pradesh,Khandwa,Khandwa,Cotton,Other,8/5/2021,6184,5384
Madhya Pradesh,Khandwa,Khandwa,Cotton,Other,10/5/2021,6186,4750
Madhya Pradesh,Khandwa,Khandwa,Cotton,Other,11/5/2021,6000,4750
Madhya Pradesh,Khandwa,Khandwa,Cotton,Other,17/05/2021,5586,4900
Madhya Pradesh,Khandwa,Khandwa,Cotton,Other,19/05/2021,4881,4750
Madhya Pradesh,Khandwa,Khandwa,Cotton,Other,21/05/2021,5025,4800
Madhya Pradesh,Khandwa,Khandwa,Cotton,Other,25/05/2021,5025,4781
Madhya Pradesh,Khandwa,Khandwa,Cotton,Other,29/05/2021,4820,4750
Madhya Pradesh,Khandwa,Pandhana,Cotton,Other,4/2/2021,4900,4800
Madhya Pradesh,Khandwa,Pandhana,Cotton,Other,5/2/2021,5652,5652
Madhya Pradesh,Khandwa,Pandhana,Cotton,Other,8/2/2021,5615,5400
Madhya Pradesh,Khandwa,Pandhana,Cotton,Other,12/2/2021,5676,5676
Madhya Pradesh,Khandwa,Pandhana,Cotton,Other,16/02/2021,4800,4800
Madhya Pradesh,Khandwa,Pandhana,Cotton,Other,17/02/2021,4812,4812
Madhya Pradesh,Khandwa,Pandhana,Cotton,Other,15/03/2021,5600,5600
Madhya Pradesh,Khandwa,Pandhana,Cotton,Other,18/03/2021,4750,4425
Madhya Pradesh,Khargone,Badwaha,Cotton,Other,6/2/2021,5910,5530
Madhya Pradesh,Khargone,Badwaha,Cotton,Other,7/2/2021,5760,5550
Madhya Pradesh,Khargone,Badwaha,Cotton,Other,8/2/2021,6200,5710
Madhya Pradesh,Khargone,Badwaha,Cotton,Other,10/2/2021,6160,5740
Madhya Pradesh,Khargone,Badwaha,Cotton,Other,11/2/2021,6095,5650
Madhya Pradesh,Khargone,Badwaha,Cotton,Other,12/2/2021,6200,5650
Madhya Pradesh,Khargone,Badwaha,Cotton,Other,13/02/2021,6265,5670
Madhya Pradesh,Khargone,Badwaha,Cotton,Other,14/02/2021,5930,5695
Madhya Pradesh,Khargone,Badwaha,Cotton,Other,15/02/2021,6090,5575
Madhya Pradesh,Khargone,Badwaha,Cotton,Other,17/02/2021,5845,5650
Madhya Pradesh,Khargone,Badwaha,Cotton,Other,18/02/2021,6000,5775
Madhya Pradesh,Khargone,Badwaha,Cotton,Other,20/02/2021,6065,5670
Madhya Pradesh,Khargone,Badwaha,Cotton,Other,21/02/2021,6280,5635
Madhya Pradesh,Khargone,Badwaha,Cotton,Other,22/02/2021,6265,5680
Madhya Pradesh,Khargone,Badwaha,Cotton,Other,24/02/2021,6220,5720
Madhya Pradesh,Khargone,Badwaha,Cotton,Other,25/02/2021,6200,5750
Madhya Pradesh,Khargone,Badwaha,Cotton,Other,26/02/2021,6260,5690
Madhya Pradesh,Khargone,Badwaha,Cotton,Other,28/02/2021,5875,5680
Madhya Pradesh,Khargone,Badwaha,Cotton,Other,3/3/2021,6155,5590
Madhya Pradesh,Khargone,Badwaha,Cotton,Other,4/3/2021,5980,5685
Madhya Pradesh,Khargone,Badwaha,Cotton,Other,5/3/2021,6000,5695
Madhya Pradesh,Khargone,Badwaha,Cotton,Other,6/3/2021,5780,5545
Madhya Pradesh,Khargone,Badwaha,Cotton,Other,7/3/2021,5825,5260
Madhya Pradesh,Khargone,Badwaha,Cotton,Other,8/3/2021,5990,5690
Madhya Pradesh,Khargone,Badwaha,Cotton,Other,10/3/2021,6000,5530
Madhya Pradesh,Khargone,Badwaha,Cotton,Other,12/3/2021,5790,5090
Madhya Pradesh,Khargone,Badwaha,Cotton,Other,13/03/2021,5680,5265
Madhya Pradesh,Khargone,Badwaha,Cotton,Other,14/03/2021,5800,5265
Madhya Pradesh,Khargone,Badwaha,Cotton,Other,15/03/2021,6000,5560
Madhya Pradesh,Khargone,Badwaha,Cotton,Other,17/03/2021,6080,5450
Madhya Pradesh,Khargone,Badwaha,Cotton,Other,18/03/2021,6070,5550
Madhya Pradesh,Khargone,Badwaha,Cotton,Other,19/03/2021,5890,5295
Madhya Pradesh,Khargone,Badwaha,Cotton,Other,20/03/2021,5680,5550
Madhya Pradesh,Khargone,Badwaha,Cotton,Other,21/03/2021,4000,3600
Madhya Pradesh,Khargone,Badwaha,Cotton,Other,22/03/2021,5890,5540
Madhya Pradesh,Khargone,Badwaha,Cotton,Other,24/03/2021,6100,5580
Madhya Pradesh,Khargone,Badwaha,Cotton,Other,25/03/2021,5935,4750
Madhya Pradesh,Khargone,Badwaha,Cotton,Other,26/03/2021,5900,5115
Madhya Pradesh,Khargone,Badwaha,Cotton,Other,27/03/2021,5820,5585
Madhya Pradesh,Khargone,Badwaha,Cotton,Other,31/03/2021,5950,5800
Madhya Pradesh,Khargone,Badwaha,Cotton,Other,8/4/2021,6210,5500
Madhya Pradesh,Khargone,Badwaha,Cotton,Other,9/4/2021,5710,5310
Madhya Pradesh,Khargone,Badwaha,Cotton,Other,12/4/2021,5000,4500
Madhya Pradesh,Khargone,Badwaha,Cotton,Other,15/04/2021,5000,4500
Madhya Pradesh,Khargone,Badwaha,Cotton,Other,16/04/2021,5500,5500
Madhya Pradesh,Khargone,Badwaha,Cotton,Other,19/04/2021,5830,5560
Madhya Pradesh,Khargone,Badwaha,Cotton,Other,22/04/2021,5795,4500
Madhya Pradesh,Khargone,Badwaha,Cotton,Other,23/04/2021,5695,5000
Madhya Pradesh,Khargone,Badwaha,Cotton,Other,30/04/2021,5600,5530
Madhya Pradesh,Khargone,Badwaha,Cotton,Other,10/5/2021,5850,5700
Madhya Pradesh,Khargone,Badwaha,Cotton,Other,11/5/2021,5800,5700
Madhya Pradesh,Khargone,Badwaha,Cotton,Other,12/5/2021,5800,5800
Madhya Pradesh,Khargone,Badwaha,Cotton,Other,20/05/2021,5800,5800
Madhya Pradesh,Khargone,Badwaha,Cotton,Other,4/6/2021,5220,5110
Madhya Pradesh,Khargone,Badwaha,Cotton,Other,5/6/2021,5050,5000
Madhya Pradesh,Khargone,Badwaha,Cotton,Other,7/6/2021,5250,5250
Madhya Pradesh,Khargone,Badwaha,Cotton,Other,9/6/2021,5200,5080
Madhya Pradesh,Khargone,Badwaha,Cotton,Other,10/6/2021,5200,4300
Madhya Pradesh,Khargone,Badwaha,Cotton,Other,11/6/2021,5000,4500
Madhya Pradesh,Khargone,Badwaha,Cotton,Other,15/06/2021,6150,6000
Madhya Pradesh,Khargone,Bhikangaon,Cotton,H4,7/1/2021,5760,5081
Madhya Pradesh,Khargone,Bhikangaon,Cotton,H4,8/1/2021,5790,5100
Madhya Pradesh,Khargone,Bhikangaon,Cotton,H4,9/1/2021,5860,5115
Madhya Pradesh,Khargone,Bhikangaon,Cotton,H4,10/1/2021,5780,5010
Madhya Pradesh,Khargone,Bhikangaon,Cotton,H4,11/1/2021,5878,5020
Madhya Pradesh,Khargone,Bhikangaon,Cotton,H4,13/01/2021,5981,5140
Madhya Pradesh,Khargone,Bhikangaon,Cotton,H4,16/01/2021,6086,5200
Madhya Pradesh,Khargone,Bhikangaon,Cotton,H4,18/01/2021,6150,5215
Madhya Pradesh,Khargone,Bhikangaon,Cotton,H4,21/01/2021,5990,5275
Madhya Pradesh,Khargone,Bhikangaon,Cotton,H4,22/01/2021,6116,5290
Madhya Pradesh,Khargone,Bhikangaon,Cotton,H4,23/01/2021,6037,5302
Madhya Pradesh,Khargone,Bhikangaon,Cotton,H4,24/01/2021,6210,5275
Madhya Pradesh,Khargone,Bhikangaon,Cotton,H4,27/01/2021,5955,5250
Madhya Pradesh,Khargone,Bhikangaon,Cotton,H4,28/01/2021,6178,5300
Madhya Pradesh,Khargone,Bhikangaon,Cotton,H4,29/01/2021,6130,5290
Madhya Pradesh,Khargone,Bhikangaon,Cotton,H4,31/01/2021,6025,5290
Madhya Pradesh,Khargone,Bhikangaon,Cotton,H4,3/2/2021,6050,5273
Madhya Pradesh,Khargone,Bhikangaon,Cotton,H4,4/2/2021,6000,5275
Madhya Pradesh,Khargone,Bhikangaon,Cotton,H4,6/2/2021,6276,5250
Madhya Pradesh,Khargone,Bhikangaon,Cotton,H4,7/2/2021,6100,5262
Madhya Pradesh,Khargone,Bhikangaon,Cotton,H4,8/2/2021,6301,5350
Madhya Pradesh,Khargone,Bhikangaon,Cotton,H4,10/2/2021,6365,5400
Madhya Pradesh,Khargone,Bhikangaon,Cotton,H4,12/2/2021,6358,5400
Madhya Pradesh,Khargone,Bhikangaon,Cotton,H4,13/02/2021,6396,5410
Madhya Pradesh,Khargone,Bhikangaon,Cotton,H4,14/02/2021,6200,5375
Madhya Pradesh,Khargone,Bhikangaon,Cotton,H4,15/02/2021,6391,5400
Madhya Pradesh,Khargone,Bhikangaon,Cotton,H4,17/02/2021,6291,5370
Madhya Pradesh,Khargone,Bhikangaon,Cotton,H4,18/02/2021,6276,5380
Madhya Pradesh,Khargone,Bhikangaon,Cotton,H4,19/02/2021,6243,5375
Madhya Pradesh,Khargone,Bhikangaon,Cotton,H4,20/02/2021,6257,5422
Madhya Pradesh,Khargone,Bhikangaon,Cotton,H4,21/02/2021,6400,5400
Madhya Pradesh,Khargone,Bhikangaon,Cotton,H4,22/02/2021,6468,5433
Madhya Pradesh,Khargone,Bhikangaon,Cotton,H4,24/02/2021,6335,5500
Madhya Pradesh,Khargone,Bhikangaon,Cotton,H4,25/02/2021,6542,5600
Madhya Pradesh,Khargone,Bhikangaon,Cotton,H4,26/02/2021,6380,5550
Madhya Pradesh,Khargone,Bhikangaon,Cotton,H4,28/02/2021,6290,5500
Madhya Pradesh,Khargone,Bhikangaon,Cotton,H4,3/3/2021,6400,5670
Madhya Pradesh,Khargone,Bhikangaon,Cotton,H4,4/3/2021,6355,5550
Madhya Pradesh,Khargone,Bhikangaon,Cotton,H4,6/3/2021,6397,5650
Madhya Pradesh,Khargone,Bhikangaon,Cotton,H4,7/3/2021,6350,5570
Madhya Pradesh,Khargone,Bhikangaon,Cotton,H4,8/3/2021,6440,5540
Madhya Pradesh,Khargone,Bhikangaon,Cotton,H4,10/3/2021,6400,5600
Madhya Pradesh,Khargone,Bhikangaon,Cotton,H4,14/03/2021,6400,5550
Madhya Pradesh,Khargone,Bhikangaon,Cotton,H4,15/03/2021,6470,5600
Madhya Pradesh,Khargone,Bhikangaon,Cotton,H4,17/03/2021,6440,5572
Madhya Pradesh,Khargone,Bhikangaon,Cotton,H4,18/03/2021,6600,5700
Madhya Pradesh,Khargone,Bhikangaon,Cotton,H4,19/03/2021,6480,5650
Madhya Pradesh,Khargone,Bhikangaon,Cotton,H4,20/03/2021,6300,5600
Madhya Pradesh,Khargone,Bhikangaon,Cotton,H4,21/03/2021,6381,5640
Madhya Pradesh,Khargone,Bhikangaon,Cotton,H4,22/03/2021,6420,5650
Madhya Pradesh,Khargone,Bhikangaon,Cotton,H4,24/03/2021,6251,5603
Madhya Pradesh,Khargone,Bhikangaon,Cotton,H4,25/03/2021,6176,5596
Madhya Pradesh,Khargone,Bhikangaon,Cotton,H4,26/03/2021,6170,5500
Madhya Pradesh,Khargone,Bhikangaon,Cotton,H4,27/03/2021,6350,5835
Madhya Pradesh,Khargone,Bhikangaon,Cotton,H4,7/4/2021,6455,5600
Madhya Pradesh,Khargone,Bhikangaon,Cotton,H4,8/4/2021,6420,5715
Madhya Pradesh,Khargone,Bhikangaon,Cotton,H4,9/4/2021,6600,5880
Madhya Pradesh,Khargone,Bhikangaon,Cotton,H4,12/4/2021,6611,6100
Madhya Pradesh,Khargone,Bhikangaon,Cotton,H4,19/04/2021,6596,6300
Madhya Pradesh,Khargone,Karhi,Cotton,Other,6/2/2021,4380,4380
Madhya Pradesh,Khargone,Karhi,Cotton,Other,8/2/2021,5530,5530
Madhya Pradesh,Khargone,Karhi,Cotton,Other,9/2/2021,5530,5295
Madhya Pradesh,Khargone,Kasrawad,Cotton,Cotton (Unginned),1/1/2021,5609,5390
Madhya Pradesh,Khargone,Kasrawad,Cotton,Cotton (Unginned),8/1/2021,5615,5424
Madhya Pradesh,Khargone,Kasrawad,Cotton,Cotton (Unginned),13/01/2021,5604,5424
Madhya Pradesh,Khargone,Kasrawad,Cotton,Cotton (Unginned),15/01/2021,5604,5503
Madhya Pradesh,Khargone,Kasrawad,Cotton,Cotton (Unginned),20/01/2021,5609,5452
Madhya Pradesh,Khargone,Kasrawad,Cotton,Cotton (Unginned),21/01/2021,5609,5475
Madhya Pradesh,Khargone,Kasrawad,Cotton,Cotton (Unginned),22/01/2021,5609,5418
Madhya Pradesh,Khargone,Kasrawad,Cotton,Cotton (Unginned),27/01/2021,5570,5407
Madhya Pradesh,Khargone,Kasrawad,Cotton,Cotton (Unginned),28/01/2021,5609,5430
Madhya Pradesh,Khargone,Kasrawad,Cotton,Cotton (Unginned),5/2/2021,5609,5500
Madhya Pradesh,Khargone,Kasrawad,Cotton,Cotton (Unginned),9/2/2021,4375,4375
Madhya Pradesh,Khargone,Kasrawad,Cotton,Cotton (Unginned),25/02/2021,6100,5800
Madhya Pradesh,Khargone,Khargone,Cotton,Other,8/2/2021,6310,5450
Madhya Pradesh,Khargone,Khargone,Cotton,Other,9/2/2021,6610,5500
Madhya Pradesh,Khargone,Khargone,Cotton,Other,10/2/2021,6305,5725
Madhya Pradesh,Khargone,Khargone,Cotton,Other,11/2/2021,6450,5600
Madhya Pradesh,Khargone,Khargone,Cotton,Other,12/2/2021,6621,5600
Madhya Pradesh,Khargone,Khargone,Cotton,Other,13/02/2021,6210,5550
Madhya Pradesh,Khargone,Khargone,Cotton,Other,15/02/2021,6455,5650
Madhya Pradesh,Khargone,Khargone,Cotton,Other,18/02/2021,6355,5600
Madhya Pradesh,Khargone,Khargone,Cotton,Other,19/02/2021,6210,5650
Madhya Pradesh,Khargone,Khargone,Cotton,Other,20/02/2021,6430,5600
Madhya Pradesh,Khargone,Khargone,Cotton,Other,22/02/2021,6480,5700
Madhya Pradesh,Khargone,Khargone,Cotton,Other,23/02/2021,6600,5800
Madhya Pradesh,Khargone,Khargone,Cotton,Other,24/02/2021,6545,5700
Madhya Pradesh,Khargone,Khargone,Cotton,Other,25/02/2021,6410,5700
Madhya Pradesh,Khargone,Khargone,Cotton,Other,27/02/2021,6350,5900
Madhya Pradesh,Khargone,Khargone,Cotton,Other,28/02/2021,6320,5800
Madhya Pradesh,Khargone,Khargone,Cotton,Other,3/3/2021,6325,5800
Madhya Pradesh,Khargone,Khargone,Cotton,Other,4/3/2021,6401,5800
Madhya Pradesh,Khargone,Khargone,Cotton,Other,5/3/2021,6445,5800
Madhya Pradesh,Khargone,Khargone,Cotton,Other,6/3/2021,6450,5800
Madhya Pradesh,Khargone,Khargone,Cotton,Other,8/3/2021,6495,5800
Madhya Pradesh,Khargone,Khargone,Cotton,Other,9/3/2021,6495,5850
Madhya Pradesh,Khargone,Khargone,Cotton,Other,10/3/2021,6445,5800
Madhya Pradesh,Khargone,Khargone,Cotton,Other,12/3/2021,6400,5800
Madhya Pradesh,Khargone,Khargone,Cotton,Other,13/03/2021,6340,5800
Madhya Pradesh,Khargone,Khargone,Cotton,Other,14/03/2021,6300,5900
Madhya Pradesh,Khargone,Khargone,Cotton,Other,15/03/2021,6400,5800
Madhya Pradesh,Khargone,Khargone,Cotton,Other,16/03/2021,6901,6100
Madhya Pradesh,Khargone,Khargone,Cotton,Other,17/03/2021,7000,6200
Madhya Pradesh,Khargone,Khargone,Cotton,Other,18/03/2021,6835,6100
Madhya Pradesh,Khargone,Khargone,Cotton,Other,19/03/2021,6730,6000
Madhya Pradesh,Khargone,Khargone,Cotton,Other,20/03/2021,6455,5800
Madhya Pradesh,Khargone,Khargone,Cotton,Other,22/03/2021,6600,5900
Madhya Pradesh,Khargone,Khargone,Cotton,Other,23/03/2021,6500,5900
Madhya Pradesh,Khargone,Khargone,Cotton,Other,24/03/2021,6400,5800
Madhya Pradesh,Khargone,Khargone,Cotton,Other,25/03/2021,6465,5850
Madhya Pradesh,Khargone,Khargone,Cotton,Other,26/03/2021,6385,5800
Madhya Pradesh,Khargone,Khargone,Cotton,Other,8/4/2021,6645,5700
Madhya Pradesh,Khargone,Sanawad,Cotton,Cotton (Unginned),6/1/2021,5615,5225
Madhya Pradesh,Khargone,Sanawad,Cotton,Cotton (Unginned),8/1/2021,5609,5250
Madhya Pradesh,Khargone,Sanawad,Cotton,Cotton (Unginned),10/1/2021,5605,5440
Madhya Pradesh,Khargone,Sanawad,Cotton,Cotton (Unginned),11/1/2021,5609,5500
Madhya Pradesh,Khargone,Sanawad,Cotton,Cotton (Unginned),12/1/2021,5609,5500
Madhya Pradesh,Khargone,Sanawad,Cotton,Cotton (Unginned),13/01/2021,5615,5350
Madhya Pradesh,Khargone,Sanawad,Cotton,Cotton (Unginned),16/01/2021,5500,5000
Madhya Pradesh,Khargone,Sanawad,Cotton,Cotton (Unginned),17/01/2021,5700,5400
Madhya Pradesh,Khargone,Sanawad,Cotton,Cotton (Unginned),20/01/2021,5810,5500
Madhya Pradesh,Khargone,Sanawad,Cotton,Cotton (Unginned),21/01/2021,5700,5450
Madhya Pradesh,Khargone,Sanawad,Cotton,Cotton (Unginned),22/01/2021,5700,5450
Madhya Pradesh,Khargone,Sanawad,Cotton,Cotton (Unginned),27/01/2021,6000,5615
Madhya Pradesh,Khargone,Sanawad,Cotton,Cotton (Unginned),28/01/2021,5780,5570
Madhya Pradesh,Khargone,Sanawad,Cotton,Cotton (Unginned),29/01/2021,5800,5550
Madhya Pradesh,Khargone,Sanawad,Cotton,Cotton (Unginned),5/2/2021,5980,5665
Madhya Pradesh,Khargone,Sanawad,Cotton,Cotton (Unginned),6/2/2021,5950,5775
Madhya Pradesh,Khargone,Sanawad,Cotton,Cotton (Unginned),7/2/2021,6105,5755
Madhya Pradesh,Khargone,Sanawad,Cotton,Cotton (Unginned),10/2/2021,6330,6000
Madhya Pradesh,Khargone,Sanawad,Cotton,Cotton (Unginned),12/2/2021,6405,6200
Madhya Pradesh,Khargone,Sanawad,Cotton,Cotton (Unginned),14/02/2021,6300,6070
Madhya Pradesh,Khargone,Sanawad,Cotton,Cotton (Unginned),16/02/2021,6300,6000
Madhya Pradesh,Khargone,Sanawad,Cotton,Cotton (Unginned),17/02/2021,6380,5960
Madhya Pradesh,Khargone,Sanawad,Cotton,Cotton (Unginned),20/02/2021,6375,6000
Madhya Pradesh,Khargone,Sanawad,Cotton,Cotton (Unginned),23/02/2021,6340,6100
Madhya Pradesh,Khargone,Sanawad,Cotton,Cotton (Unginned),24/02/2021,6300,5950
Madhya Pradesh,Khargone,Sanawad,Cotton,Cotton (Unginned),28/02/2021,6155,5900
Madhya Pradesh,Ratlam,Ratlam,Cotton,DCH-32(Unginned),20/01/2021,7410,7340
Madhya Pradesh,Ratlam,Ratlam,Cotton,DCH-32(Unginned),21/01/2021,7955,7760
Madhya Pradesh,Ratlam,Ratlam,Cotton,DCH-32(Unginned),22/01/2021,8150,7925
Madhya Pradesh,Ratlam,Ratlam,Cotton,DCH-32(Unginned),25/01/2021,8150,7675
Madhya Pradesh,Ratlam,Ratlam,Cotton,DCH-32(Unginned),27/01/2021,8135,7900
Madhya Pradesh,Ratlam,Ratlam,Cotton,DCH-32(Unginned),28/01/2021,7800,7700
Madhya Pradesh,Ratlam,Ratlam,Cotton,DCH-32(Unginned),29/01/2021,8000,7825
Madhya Pradesh,Ratlam,Ratlam,Cotton,DCH-32(Unginned),5/2/2021,8200,7975
Madhya Pradesh,Ratlam,Ratlam,Cotton,DCH-32(Unginned),6/2/2021,7955,7810
Madhya Pradesh,Ratlam,Ratlam,Cotton,DCH-32(Unginned),9/2/2021,8310,8080
Madhya Pradesh,Ratlam,Ratlam,Cotton,DCH-32(Unginned),10/2/2021,8300,8175
Madhya Pradesh,Ratlam,Ratlam,Cotton,DCH-32(Unginned),11/2/2021,8125,7900
Madhya Pradesh,Ratlam,Ratlam,Cotton,DCH-32(Unginned),15/02/2021,8000,7980
Madhya Pradesh,Ratlam,Ratlam,Cotton,DCH-32(Unginned),19/02/2021,7610,7610
Madhya Pradesh,Ratlam,Ratlam,Cotton,DCH-32(Unginned),23/02/2021,8080,8080
Madhya Pradesh,Ratlam,Ratlam,Cotton,Other,9/2/2021,6600,6600
Madhya Pradesh,Ratlam,Sailana,Cotton,DCH-32(Unginned),20/01/2021,8000,7645
Madhya Pradesh,Ratlam,Sailana,Cotton,DCH-32(Unginned),21/01/2021,7901,7600
Madhya Pradesh,Ratlam,Sailana,Cotton,DCH-32(Unginned),22/01/2021,7550,7280
Madhya Pradesh,Ratlam,Sailana,Cotton,DCH-32(Unginned),6/2/2021,7801,7400
